contig_id	length	gc_perc	cds_coding_density	checkv_quality	checkv_completeness	checkv_contamination	provirus	checkv_gene_count	checkv_viral_genes	checkv_host_genes	total_votes	genomad_hit	genomad_score	dvf_hit	dvf_score	genomad_taxonomy	genomad_topology	genomad_hallmarks	cds_total	cds_known	cds_unknown	cds_known_pct	phrog_head_packaging	phrog_tail	phrog_lysis	phrog_dna_metabolism	phrog_connector	phrog_integration_excision	phrog_moron_amg	phrog_other	phrog_transcription	trnas	tmrnas	crisprs	inphared_accession	inphared_mash_dist	inphared_hashes	inphared_description	inphared_host	inphared_family	inphared_ref_length	iphop_host_genus	iphop_confidence	iphop_methods	propagate_activity	propagate_cohen_d	propagate_ratio
metaspades_NODE_12703_length_2681_cov_2.921935	2681	0.52	100.52	Low-quality	5.91	0.0	No	5	1	0	2	1	0.9755	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	5	2	3	40.0	0	0	0	2	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_11573_length_2878_cov_2.339001	2878	0.56	97.78	Low-quality	5.88	0.0	No	6	3	0	2	1	0.9197	1	0.9999206066131592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	6	4	2	66.7	0	0	0	4	0	0	0	0	0	0	0	0	NC_047911	0.125715	37/1000	Faecalibacterium phage FP_Lagaffe	Faecalibacterium	Unclassified	48211	NA	NA	NA	NA	NA	NA
metaspades_NODE_12132_length_2778_cov_3.669115	2778	0.56	77.14	Low-quality	5.87	0.0	No	5	1	0	2	1	0.9491	1	0.9983898401260376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	5	3	2	60.0	0	0	0	3	0	0	0	0	0	0	0	0	NC_047911	0.119909	42/1000	Faecalibacterium phage FP_Lagaffe	Faecalibacterium	Unclassified	48211	NA	NA	NA	NA	NA	NA
metaspades_NODE_12119_length_2780_cov_3.510459	2780	0.49	98.81	Low-quality	5.78	0.0	No	4	3	0	2	1	0.9745	1	0.9927860498428345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	4	4	0	100.0	3	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_9084_length_3530_cov_15.248921	3530	0.5	94.11	Low-quality	5.77	0.0	No	8	5	0	2	1	0.9817	1	0.9658567905426025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	8	3	5	37.5	1	1	0	1	0	0	0	0	0	0	0	0	NC_047916	0.129604	34/1000	Faecalibacterium phage FP_oengus	Faecalibacterium	Unclassified	58391	NA	NA	NA	NA	NA	NA
metaspades_NODE_8234_length_3845_cov_2.209763	3845	0.59	91.34	Low-quality	5.75	0.0	No	7	1	0	2	1	0.961	1	0.9406431913375854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	7	2	5	28.6	1	0	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_22499_length_1704_cov_2.117041	1704	0.56	94.66	Low-quality	5.74	0.0	No	4	4	0	2	1	0.9747	1	0.9038137197494507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	4	4	0	100.0	1	0	0	0	3	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6374_length_4793_cov_3.703250	4793	0.27	85.81	Low-quality	5.72	0.0	No	9	1	0	2	1	0.9603	1	0.9877241849899292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	9	3	6	33.3	0	0	0	0	0	0	0	3	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5111_length_5858_cov_3.680682	5858	0.35	94.61	Low-quality	5.63	0.0	No	8	2	0	2	1	0.9828	1	0.9998946189880371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	3	8	2	6	25.0	1	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_10824_length_3043_cov_2.032798	3043	0.56	99.77	Low-quality	5.62	0.0	No	3	2	0	2	1	0.938	1	0.994448184967041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	2	1	66.7	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_13493_length_2550_cov_2.206012	2550	0.52	98.2	Low-quality	5.61	0.0	No	7	1	0	2	1	0.9806	1	0.9999982118606567	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	7	3	4	42.9	0	0	0	1	0	0	0	2	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_23763_length_1635_cov_2.214557	1635	0.53	84.65	Low-quality	5.6	0.0	No	2	1	0	2	1	0.8985	1	0.9999716281890869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_13699_length_2514_cov_2.934933	2514	0.42	98.45	Low-quality	5.54	0.0	No	3	2	0	2	1	0.9695	1	0.9915791749954224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	2	1	66.7	2	0	0	0	0	0	0	0	0	0	0	0	MT835739	0.178173	12/1000	Bacteriophage sp.	Unspecified	Unclassified	46394	NA	NA	NA	NA	NA	NA
metaspades_NODE_10136_length_3212_cov_2.943934	3212	0.57	100.12	Low-quality	5.5	0.0	No	3	1	0	2	1	0.9795	1	0.9073652029037476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_15653_length_2262_cov_3.399184	2262	0.49	89.35	Low-quality	5.43	0.0	No	7	3	0	2	1	0.9798	1	0.9967931509017944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	7	3	4	42.9	0	0	0	1	0	0	2	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_9547_length_3386_cov_1.935455	3386	0.46	98.55	Low-quality	5.42	0.0	No	5	2	0	2	1	0.9759	1	0.9970934987068176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	5	3	2	60.0	0	2	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6377_length_4789_cov_11.381918	4789	0.52	98.12	Low-quality	5.38	0.0	No	2	1	0	2	1	0.7828	1	0.9705260396003723	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	2	0	100.0	0	0	0	0	0	0	1	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_10440_length_3131_cov_2.968140	3131	0.56	99.78	Low-quality	5.36	0.0	No	5	3	0	2	1	0.976	1	0.9710831642150879	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	5	4	1	80.0	1	2	0	0	0	0	0	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8349_length_3794_cov_32.327360	3794	0.38	96.1	Low-quality	5.33	0.0	No	5	0	1	2	1	0.9514	1	0.9833990931510925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	5	3	2	60.0	0	0	0	1	0	2	0	0	0	0	0	0	MW660583	0.12214	40/1000	Bacteroides phage LoVEphage	Bacteroides	Unclassified	71495	Bacteroides	91.4	iPHoP-RF;93.70	NA	NA	NA
metaspades_NODE_13928_length_2484_cov_1.933306	2484	0.49	93.6	Low-quality	5.31	0.0	No	3	2	0	2	1	0.9804	1	0.9971233606338501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_11323_length_2927_cov_1.949513	2927	0.45	90.09	Low-quality	5.25	0.0	No	6	3	0	2	1	0.9787	1	0.9999213814735413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	6	3	3	50.0	0	0	0	3	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_17555_length_2067_cov_3.030318	2067	0.56	95.16	Low-quality	5.23	0.0	No	4	0	0	2	1	0.9324	1	0.9633985161781311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	0	4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_2982_length_9497_cov_4.966956	9497	0.35	77.54	Low-quality	5.19	0.0	No	22	0	1	2	1	0.9714	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	22	1	21	4.5	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_17268_length_2095_cov_2.206863	2095	0.47	96.8	Low-quality	5.18	0.0	No	3	2	0	2	1	0.9691	1	0.9821455478668213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	3	0	100.0	2	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_20742_length_1818_cov_1.872944	1818	0.43	99.01	Low-quality	5.12	0.0	No	3	2	0	2	1	0.9803	1	0.9926340579986572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_16782_length_2141_cov_2.721956	2141	0.52	78.61	Low-quality	5.11	0.0	No	6	1	0	2	1	0.936	1	0.991066575050354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	6	1	5	16.7	0	0	0	0	0	0	0	0	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_19529_length_1903_cov_1.878788	1903	0.43	79.56	Low-quality	5.02	0.0	No	4	2	0	2	1	0.9696	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	4	3	1	75.0	2	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_14581_length_2395_cov_2.602991	2395	0.56	86.18	Low-quality	4.96	0.0	No	3	0	0	2	1	0.9381	1	0.9925581812858582	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	0	0	0	0	0	0	1	1	0	0	0	0	NC_047911	0.124491	38/1000	Faecalibacterium phage FP_Lagaffe	Faecalibacterium	Unclassified	48211	NA	NA	NA	NA	NA	NA
metaspades_NODE_10434_length_3133_cov_5.571475	3133	0.41	99.62	Low-quality	4.94	0.0	No	5	1	0	2	1	0.9517	1	0.9995869398117065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	5	2	3	40.0	0	0	0	0	0	0	0	2	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4924_length_6074_cov_3.203688	6074	0.49	97.73	Low-quality	4.84	41.03	Yes	10	1	3	2	1	0.9768	1	0.9157938957214355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	10	4	6	40.0	0	0	2	1	0	0	0	1	0	0	0	0	MT835924	0.0799006	103/1000	Bacteriophage sp.	Unspecified	Unclassified	15282	NA	NA	NA	NA	NA	NA
NODE_22_length_2043_cov_1.798576_cutoff_0_type_circular	2043	0.37	67.55	Low-quality	4.8	0.0	No	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	6	2	4	33.3	0	0	0	0	0	0	1	0	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_19372_length_1917_cov_2.273362	1917	0.59	89.78	Low-quality	4.77	0.0	No	4	1	0	2	1	0.9354	1	0.9992717504501343	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	3	1	75.0	1	0	0	0	0	0	0	1	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Agathobaculum	93.5	iPHoP-RF;95.40	NA	NA	NA
metaspades_NODE_18147_length_2015_cov_2.321429	2015	0.6	86.65	Low-quality	4.72	0.0	No	3	1	0	2	1	0.8882	1	0.9624115228652954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	2	1	66.7	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7959_length_3966_cov_2.588341	3966	0.54	95.54	Low-quality	4.46	0.0	No	6	0	0	2	1	0.9787	1	0.9301689863204956	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	0	6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_28362_length_1425_cov_2.419708	1425	0.63	98.81	Low-quality	4.42	0.0	No	2	1	0	2	1	0.9479	1	0.9999997615814209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	1	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_22835_length_1685_cov_1.826994	1685	0.68	94.18	Low-quality	4.35	0.0	No	3	0	0	2	1	0.7906	1	0.9981836080551147	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3603_length_7958_cov_3.437555	7958	0.34	99.5	Low-quality	4.34	0.0	No	2	0	0	2	1	0.786	1	1.0	Unclassified	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	MT835470	0.117785	44/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_8197_length_3856_cov_13.200474	3856	0.48	79.15	Low-quality	4.32	0.0	No	2	0	1	2	1	0.9114	1	0.9492082595825195	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales;Partitiviridae	No terminal repeats	1	2	1	1	50.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3662_length_7850_cov_3.156639	7850	0.38	91.8	Low-quality	4.29	0.0	No	12	4	0	2	1	0.9809	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	12	1	11	8.3	0	0	0	1	0	0	0	0	0	2	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_24596_length_1593_cov_2.348505	1593	0.23	58.51	Low-quality	4.24	0.0	No	4	0	0	2	1	0.7244	1	0.9052709341049194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	0	4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_21592_length_1761_cov_1.673505	1761	0.45	87.96	Low-quality	4.2	0.0	No	2	2	0	2	1	0.9462	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3818_length_7607_cov_2.999735	7607	0.36	98.4	Low-quality	4.18	0.0	No	6	2	0	2	1	0.9805	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	6	2	4	33.3	2	0	0	0	0	0	0	0	0	0	0	0	MT835470	0.12101	41/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_6981_length_4434_cov_2.357616	4434	0.58	71.36	Low-quality	4.18	0.0	No	10	1	1	2	1	0.956	1	0.9311177730560303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	10	0	10	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_20214_length_1852_cov_2.458542	1852	0.45	99.46	Low-quality	4.12	0.0	No	3	3	0	2	1	0.9704	1	0.9425801038742065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	3	0	100.0	0	0	0	2	0	0	0	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_23283_length_1660_cov_2.430530	1660	0.52	96.75	Low-quality	4.12	0.0	No	2	2	0	2	1	0.9573	1	0.9915106296539307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	1	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_22377_length_1711_cov_14.043478	1711	0.59	73.7	Low-quality	3.97	0.0	No	5	1	0	2	1	0.9657	1	0.9220703840255737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	5	2	3	40.0	0	0	2	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_29390_length_1387_cov_1.884384	1387	0.44	89.11	Low-quality	3.95	0.0	No	3	1	0	2	1	0.9049	1	0.9970964193344116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6998_length_4425_cov_2.604348	4425	0.52	98.17	Low-quality	3.93	0.0	No	6	2	0	2	1	0.9781	1	0.9611250162124634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	0	6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_24847_length_1580_cov_3.394754	1580	0.27	101.58	Low-quality	3.93	0.0	No	3	0	0	2	1	0.8384	1	0.9884660243988037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	3	0	100.0	0	0	0	3	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_23126_length_1668_cov_2.152511	1668	0.42	93.11	Low-quality	3.91	0.0	No	1	1	0	2	1	0.8329	1	0.9970411062240601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8822_length_3624_cov_6.384702	3624	0.29	70.09	Low-quality	3.88	0.0	No	10	0	0	2	1	0.9809	1	0.963532030582428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	0	10	0	10	0.0	0	0	0	0	0	0	0	0	0	2	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_29777_length_1373_cov_2.632777	1373	0.53	100.22	Low-quality	3.82	0.0	No	4	1	0	2	1	0.9603	1	0.9967405796051025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	4	1	3	25.0	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_31910_length_1303_cov_1.481571	1303	0.44	96.39	Low-quality	3.82	0.0	No	4	3	0	2	1	0.9761	1	0.9999908804893494	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	4	3	1	75.0	0	0	0	0	3	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4353_length_6752_cov_3.004330	6752	0.36	99.22	Low-quality	3.67	0.0	No	6	2	0	2	1	0.969	1	0.9999995231628418	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	2	4	33.3	0	0	0	1	0	0	0	1	0	0	0	0	MT835470	0.118834	43/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_20539_length_1830_cov_2.670423	1830	0.53	102.73	Low-quality	3.58	0.0	No	7	2	0	2	1	0.9556	1	0.9450637102127075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	7	0	7	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_29200_length_1394_cov_1.809559	1394	0.41	98.85	Low-quality	3.58	0.0	No	2	2	0	2	1	0.9599	1	0.9999992847442627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	1	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_21617_length_1759_cov_3.323944	1759	0.51	98.92	Low-quality	3.55	0.0	No	3	1	0	2	1	0.9494	1	0.9176846742630005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	1	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_14759_length_2371_cov_2.222366	2371	0.33	94.85	Low-quality	3.52	0.0	No	4	3	0	2	1	0.8504	1	0.9999943375587463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	4	3	1	75.0	0	3	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_11717_length_2851_cov_2.261445	2851	0.35	76.78	Low-quality	3.51	0.0	No	7	0	0	2	1	0.9243	1	0.9997368454933167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	7	1	6	14.3	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_29432_length_1385_cov_2.968421	1385	0.52	92.56	Low-quality	3.51	0.0	No	2	1	0	2	1	0.7364	1	0.9939515590667725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_25331_length_1557_cov_1.899467	1557	0.48	102.18	Low-quality	3.5	0.0	No	2	1	0	2	1	0.9134	1	0.9923714995384216	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	MT835861	0.115759	46/1000	Bacteriophage sp.	Unspecified	Unclassified	16253	NA	NA	NA	NA	NA	NA
NODE_6_length_2301_cov_2.893885_cutoff_5_type_circular	2301	0.48	100.78	Low-quality	3.49	0.0	No	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2	33.3	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_36469_length_1173_cov_1.813953	1173	0.41	76.47	Low-quality	3.46	0.0	No	3	0	0	2	1	0.8388	1	0.9651913642883301	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	3	0	100.0	0	0	2	0	0	0	0	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_27559_length_1459_cov_1.457265	1459	0.45	90.68	Low-quality	3.45	0.0	No	3	1	0	2	1	0.9112	1	0.9998500347137451	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	3	2	1	66.7	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
